REGN,OKATO,OKPO,OGRN,REGN_S,BIC,DT,NAME_B,ADR,IM,IM_FIO,AG,AG_FIO,IC,IC_FIO,COM,C2_4
3330,45,18511570,1027739453390,3330,044525102,12/1/2010,"ЗАО ""Дексиа Банк""","123022,  г. Москва, ул. 2-я Звенигородская, д. 13, стр. 42",Президент,Ирсой А.М.,Главный  бухгалтер,Колосков Д.В.,Cпециалист,Зарубина Т.А.,725-10-20 (137),26
3332,92,48701812,1021600000861,3332-К,049205201,12/1/2010,"ЗАО НКО ""Сетевая Расчетная Палата""","420111, г.Казань, ул. К.Маркса, д.5, оф.28,32",Председатель Правления,Р.В.Габутдинов,Главный бухгалтер,Л.Н. Каюмова,Начальник экономического отдела,М.М.Сафина,2330661,25
3333,45,18680159,1027739070259,3333,044525105,12/1/2010,"ЗАО ""КОММЕРЦБАНК (ЕВРАЗИЯ)""","119017,  г. Москва, Кадашевская набережная, д. 14/2",И.о. Председателя Правления,А.Ю.Торбин,"Главный бухгалтер, Член Правления, Финансовый директор",А.А.Гороховский,Зам. Главного бухгалтера,Т.Л.Пешкова,797-4836,20
3334,95,49212386,1021900002520,3334,049514760,12/1/2010,"АКБ ""БАНК ХАКАСИИ"" (ОАО)","655012, Республика Хакасия, г.Абакан, ул.Пушкина, 67",зам.Председателя Правления,Величко О.А.,зам. главного бухгалтера,Гусева И.В.,начальник,Помыткин В.Е.,240188,24
3335,45,18752611,1027700581699,3335-К,044583258,12/1/2010,"НКО ""Расчетная палата РТС"" (ООО)","125009, г. Москва, ул. Воздвиженка, д. 4/7, стр. 1",Председатель Правления,Ионова И.Б.,И.О.главного бухгалтера,Крайнова С.В.,заместитель главного бухгалтера,Зайцева И.В.,705-90-31,21
3339,03,51350428,1022300000580,3339,040349981,12/1/2010,"ЗАО ""ИБК""","350000, г. Краснодар, Центральный округ, ул. Северная/им.Янковского, дом №400/170",Зам. Генерального директора,Юдин А.М.,Главный бухгалтер,Соколова А.В.,Главный бухгалтер,Соколова А.В.,210-98-79,21
3340,45,18933034,1027739108649,3340,044525108,12/1/2010,"ОАО ""РосБР""","119034,  г. Москва, 1-й Зачатьевский пер., д. 3, стр. 1",Заместитель Председателя Правления,Джус О.И.,Главный бухгалтер,Потехин В.Б.,Зам. директора Департамента учета и отчетности,Гольцева А.И.,7837915,21
3341,47,48209382,1035100260579,3341-К,044705301,12/1/2010,"ООО НКО ""Мурманский расчетный центр""","183071, г. Мурманск, ул. Старостина, 21",Председатель Правления,Яковенко Э.В.,Главный бухгалтер,Смирнова С.Н.,зам. главного бухгалтера,Ямансарова Ж.Г.,277266,30
3342,45,18992812,1027739479987,3342-К,044583103,12/1/2010,"НКО ""ОРС"" (ОАО)","125445,  г. Москва, ул. Смольная, д. 22, строение 1",Зам.Председателя Правления,В.А. Парнас,Главный бухгалтер,О.П. Очилдиева,Старший экономист,Л.Б. Комиссаров,(495)258-08-47,21
3343,45,52597125,1037711004011,3343-К,044579495,12/1/2010,"ЗАО НКО ""ПКД""","119019, г. Москва, ул. Волхонка, д.18/2",Председатель правления,Старицкая Т.П.,Главный бухгалтер,Федулеева И.А.,Заместитель главного бухгалтера,Климушин М.Л.,223-03-00,21
3344,45,52597303,1027739051130,3344,044585185,12/1/2010,"КБ ""МИА"" (ОАО)","107045, г. Москва, Селив?рстов переулок, дом 4, стр. 1",Заместитель генерального директора,Фролов Н.Е.,Заместитель главного бухгалтера,Майзус А.Н.,Начальник отдела подготовки банковской отчетности,Корнева М.И.,380-30-47,21
3345,45,52698955,1027700338379,3345,044585153,12/1/2010,"ООО КБ ""Объединенный банк развития""","127238, г. Москва, 3-й Нижнелихоборский проезд, д. 1 А",Председатель Правления,Сотсков В. А.,Заместитель Председателя Правления,Бородич В. В.,Начальник отдела отчетности,Ободзинская А. В.,730-77-99 доб. 364,21
3346,37,51127417,1024500000898,3346-К,043735358,12/1/2010,"ОАО НКО ""Городской расчетный центр""","640000, г.Курган, ул. Гоголя, 109 А",Председатель Правления,Л.М. Тараторкина,Главный бухгалтер,Н.А. Хлопина,Исполнитель,О.А. Литвинова,656-651,21
3349,45,52750822,1027700342890,3349,044525111,12/1/2010,"ОАО ""Россельхозбанк""","119034, г. Москва, Гагаринский пер., д.3","Член Правления, заместитель Председателя Правления",Кирина В.В.,Директор департамента бухгалтерского учета и отчетности- заместитель главного бухгалтера,Гальперин И.Е.,Заместитель начальника отдела отчетности,Зацепина В.Н.,424-95-55,27
3350,45,52812115,1037739365487,3350,044583138,12/1/2010,"ООО КБ ""Расчетный Дом""","115093, г. Москва, 1-й Павловский переулок, д.3",Заместитель Председателя Правления,Лукьянова И.В.,Главный бухгалтер,Старостина И.К.,Заместитель Председателя Правления,Малюшкина А.А.,958-62-24,25
3351,45,54949060,1027739051757,3351,044599799,12/1/2010,"""РФИ БАНК"" ЗАО","105082, г. Москва, Переведеновский пер., д. 13, стр. 4",Заместитель Председателя Правления,Алферов В.А.,Главный бухгалтер,Таймасов С.В.,Начальник Управления бухгалтерского учета и отчетности,Ленская Е.В.,276-08-00,21
3353,45,56492624,1037739751224,3353-К,044585170,12/1/2010,"НКО ООО ""АРБ-ИНКАСС""","121099, г. Москва, Панфиловский переулок, д. 3",Зам. Генерального директора,Якунин С.А.,Главный бухгалтер,Ситдикова К. М.,Ситдикова К. М.,Ситдикова К. М.,(499)241-11-26,21
3354,45,55000731,1027739586291,3354,044599409,12/1/2010,"КБ ""Ренессанс Капитал"" (ООО)","115114, г. Москва, ул. Кожевническая, д. 14",Председатель Правления Банка,Левченко А.В.,Зам.Главного бухгалтера,Цыбульская Н.П.,Начальник отдела бухгалтерской отчетности,Передельская О.В.,"783-46-00-доб,11401",25
3356,45,55001133,1077711000047,3356,044552743,12/1/2010,"АКБ ""МФТ-Банк"" (ОАО)","129515, г. Москва, ул. Кондратюка, д. 3",Председатель Правления,Морозов Александр Владимирович,Главный бухгалтер,Горякова Ирина Владимировна,Зам. начальника Управления,Никонова  Ирина Семеновна,544-37-97(3135),21
3357,45,55001127,1027700493589,3357,044583898,12/1/2010,"ООО КБ ""Регионфинансбанк""","115172, г. Москва, ул. Гончарная, д. 38, стр. 2",Председатель Правления,Гумеров Р.Х.,Главный бухгалтер,Гореликова И.В.,Начальник отдела финансового анализа и рисков,Кузьмина Е.Е.,912-38-39,21
3360,03,55951900,1022300000029,3360,040349516,12/1/2010,"ОАО ""Крайинвестбанк""","350063, Краснодарский край, город Краснодар, улица  Мира,  дом 34",Зам.Генерального директора,З.В.Андреева,Главный бухгалтер,Л.Н.Коробкова,Ведущий специалист,В.А.Вострикова,210-49-37,21
