REGN,OKATO,OKPO,OGRN,REGN_S,BIC,DT,NAME_B,ADR,IM,IM_FIO,AG,AG_FIO,IC,IC_FIO,COM,C2_4
3223,63,34183785,1026400001870,3223,046322801,10/1/2010,"ОАО ""Газнефтьбанк""","410052, г.Саратов, пр-т 50 лет Октября, 118а",Председатель Правления,Ведменский А.А.,Главный бухгалтер,Родионова Г.Ф.,Начальник отдела отчетности,Андреева Т.С.,30-69-93,26
3233,45,29320286,1027739691011,3233,044579995,10/1/2010,"ООО ИКБ ""ЛОГОС""","115035,  г. Москва, 2-й Кадашевский пер., д. 10, стр. 1",Председатель Правления,Сурдо Т.Л.,Главный бухгалтер,Копылова И.В.,Начальник кредитного отдела,Мосолова С.В.,959-16-88,30
3234,45,40275706,1027739036687,3234,044579330,10/1/2010,"ООО КБ ""Профит Банк""","115093, г.Москва, 1-й Щипковский переулок, д.3, подъезд 4",Председатель Правления,Тимофеев А.Н.,Главный бухгалтер,Борисова Т.А.,Начальник отдела отчетности,Луценко Е.С.,787-09-41,30
3235,40,32838957,1027800000910,3235,044030747,10/1/2010,"ОАО ""СЭБ Банк""","195009, г. Санкт-Петербург, ул. Михайлова, д.11",Председатель Правления,Павлов Ю.Н.,Главный бухгалтер,Гришина И.П.,Исполнитель,Серова Е. А.,334-03-88,22
3236,45,42809477,1027739051383,3236,044552162,10/1/2010,"ООО КБ ""СОЮЗНЫЙ""","127055,  г. Москва, Тихвинский переулок, д.11, стр. 2",И.о. Председателя Правления,Лях М.А.,Главный бухгалтер,Бородина А.В.,Начальник отдела,Коломиец Н.В.,234-43-83,22
3238,45,40123876,1027739470252,3238,044579212,10/1/2010,"КБ ""Трансинвестбанк"" (ООО)","107078,  г. Москва, ул. Садовая-Спасская, д. 18, стр. 1",Председатель Правления,Бородачев П.С.,Главный бухгалтер,Чуватов А.Ю.,Начальник отдела сводной отчетности,Чаплыгина И.Г.,797-89-36,22
3242,45,29321771,1027739043342,3242-К,044585670,10/1/2010,"ООО ""МКС""","119002, г.Москва, Плотников пер., дом 19/38, стр. 2",Зам. Председателя Правления,Шаренда В.Л.,Зам. Главного бухгалтера,Смирнова Т.А.,Начальник Отдела отчетности,Бадмаева С.А.,777 33 26,22
3245,40,41028826,1022400003944,3245,044030757,10/1/2010,"ОАО ""СИАБ""","196084, г. Санкт-Петербург, ул. Черниговская, 8, лит. А, пом. 1-Н",Первый Заместитель Председателя Правления,Ванчикова Г.ф.,Заместитель Главного бухгалтера,Белянкина Н.Ю.,Заместитель Директора ПЭД,Воловик А.В.,(812) 380-81-30,30
3250,45,29323043,1027739024642,3250,044585295,10/1/2010,"ИКБ ""ОЛМА-Банк"" (ООО)","127051, г. Москва, ул. Садовая Каретная, д.20, стр.1",Председатель Правления,Афанасьев М.Н.,Главный бухгалтер,Устинова А.Н.,Заместитель Главного бухгалтера,Матвеева Л.А.,699-13-75,22
3251,45,40148343,1027739019142,3251,044583119,10/1/2010,"ОАО ""Промсвязьбанк""","109052,  г. Москва, ул.Смирновская, д.10, стр.22",Вице-президент,Волченко А.Ю.,Главный бухгалтер,Морозова И. В.,начальник отдела,Соколова В.П.,"777-10-20, доб. 30-72",30
3252,29,40696454,1024000000210,3252,042908701,10/1/2010,"ОАО ""Газэнергобанк""","248030, г. Калуга, ул. Плеханова, 4",Первый Зам. Председателя Правления,А. А. Иванов,Главный бухгалтер,Е. В. Короткова,Исполнитель,Стрепкова А.В.,55-77-55 (доб. 4253),30
3255,45,29325987,1027739056927,3255,044525272,10/1/2010,ОАО Банк ЗЕНИТ,"129110, Москва, Банный пер., д.9",Зам.Председателя Правления,В.А.Исаков,Главный бухгалтер,Т.А.Богачева,Начальник Управления отчетности,Забурмах М.В.,937-07-37,30
3256,45,40133354,1037739634206,3256,044579304,10/1/2010,"ООО КБ ""МИЛБАНК""","127055,  г. Москва, ул. Новослободская, д. 20",Заместитель Председателя Правления,Федорова Галина Владимировна,Главный бухгалтер,Туршина Наталья Викторовна,Начальник экономического отдела,Маятникова Л.Н.,786-45-09,22
3262,61,39063330,1026200007855,3262,046126790,10/1/2010,"ООО РИКБ ""Ринвестбанк""","390000, г. Рязань, Первомайский проспект, д.14",Председатель Правления,Баранов В.Ю.,Главный бухгалтер,Митяева Т.Н.,Экономист,Чипликова Е.Н.,50-00-50 доб.130,26
3265,97,35959503,1022100000317,3265,049706723,10/1/2010,"ООО КБ ""Мегаполис""","428032, Чувашская Республика, г.Чебоксары, ул.К.Маркса, дом 22",Председатель Правления,Андреева А.А.,Главный бухгалтер,Китаева Н.Р.,Начальник кредитного отдела,Васильева М.Я.,66-13-13,30
3266,45,40354914,1027739033013,3266,044525126,10/1/2010,"ЗАО АКБ ""ИНТЕРПРОМБАНК""","119019,  г. Москва, Гоголевский б-р, дом 9, стр. 1",Первый Заместитель Председателя Правления,М.А. Корзина,Главный Бухгалтер,В.В. Зипухо,Начальник отдела подготовки отчетных форм,Т.И. Круковская,"232-20-50, доб.1439",30
3267,45,40356362,1027739199124,3267,044579797,10/1/2010,"ОАО КБ ""МАСТ-Банк""","107014, г. Москва, ул. Бабаевская, д. 6",Председатель Правления,Пирогов Ю.А.,Главный бухгалтер,Петрунина Г.В.,Начальник Управления,Тарасевич О.В.,221-55-51,26
3269,53,36392180,1025600002230,3269,045354885,10/1/2010,"ОАО ""БАНК ОРЕНБУРГ""","460024, Оренбургская область, г. Оренбург, ул. Маршала Г.К.Жукова, 25",Руководитель,Самойлов Ю.В.,Главный бухгалтер,Серкова Л.В.,Исполнитель,Мелентьева Е.А.,"797698, 772760",26
3270,45,42771875,1027739059710,3270,044552297,10/1/2010,"КБ ""ВЕГА-БАНК"" (ООО)","105118, г. Москва, проспект Буденного, д. 32 ""А""",Председатель Правления,Дунаев А.Н.,Главный бухгалтер,Пяткина М.Е.,Начальник отдела,Родченкова С.И.,918-24-70,30
3271,33,41442454,1024300000097,3271,043304757,10/1/2010,"ЗАО ""Первый Дортрансбанк""","610006, г.Киров, Октябрьский проспект, д. 24",И.о.Председателя ПравленияИ.И.о.Председателя Правления,Ершов С.Г.,Главный бухгалтер,Редкин В.Ю.,Экономист отдела АУР,Обухова Е.В.,23-65-29,30
3275,45,42947989,1027739041406,3275,044525347,10/1/2010,"КБ ""Гаранти Банк - Москва"" (ЗАО)","123317,  г. Москва, Пресненская набережная, д. 8, стр. 1",Директор операционного департамента,Домнина О.С.,Главный бухгалтер,Ашкинази Е.И.,Начальник отдела отчетности,Зимина Н.М.,961-25-00,25
3277,45,40371700,1027744002967,3277,044525442,10/1/2010,"ЗАО ""Республиканский банк""","107045, г. Москва, Даев переулок, д.20",ВРИО Председателя Правления,Васильев Д.А.,Главный бухгалтер-начальник Управления бухгалтерского учета и отчетности,Романова М.А.,Начальник отдела,Глазова А.В.,604-8263,30
3279,45,43433198,1027800000480,3279,044552589,10/1/2010,"НБ ""ТРАСТ"" (ОАО)","105066, г. Москва, ул. Спартаковская, дом 5, стр. 1",И.О. Председателя Правления-Главный финансовый директор,Кривошеева Е.В.,Главный бухгалтер,Попов А.Ю.,Главный специалист,Васильева Ю.Н.,647-25-52,30
3282,45,42796390,1037739365333,3282,044579235,10/1/2010,"ООО ""М плюс""","125009, г. Москва, ул. Большая Дмитровка, д.23, стр.1",Зам. Председателя Правления,Гареева Ниля Аглямовна,И.о. Главного бухгалтера,Ненахова Виктория Васильевна,Ведущий экономист,Самохвалов Андрей Николаевич,(495) 626-4942,26
3286,82,40772422,1020500000553,3286,048209964,10/1/2010,"ООО ""Дагэнергобанк""","367000, Республика Дагестан, г.Махачкала, пр.Р.Гамзатова, 39 ""А""",Руководитель,Юсупов М.О.,Главный бухгалтер,Алхасова Б.А.,Зам. главного бухгалтера,Цой Н.В.,780585,20
3287,45,42881635,1027739186914,3287,044525880,10/1/2010,"ОАО ""ВБРР""","129594,  г. Москва, Сущевский вал, дом 65, корп.1",Вице-Президент,Шаповалов Дмитрий Викторович,Главный бухгалтер,Садовая Марина Викторовна,Начальник Управления отчетности и учета рисков,Мичурин Валерий Андреевич,933-03-43,22
3288,40,44277665,1037858008506,3288,044030741,10/1/2010,"ООО КБ ""Финансовый капитал""","190000, Санкт-Петербург, ул.Большая Морская, д.67",И.о. Председателя Правления,Мишин В.Г.,Главный бухгалтер,Адамов А.И.,Исполнитель,Герасимова Т.С.,714-22-15,30
3291,45,42949184,1027739125303,3291,044525300,10/1/2010,"""ООО ПЧРБ""","119454, г. Москва, ул. Лобачевского, д. 27",Первый заместитель Председателя Правления,М.Д.Полтавец,Финансовый директор - главный бухгалтер,С.А.Дерко,Начальник Управления сводной отчетности,Чигиркина В.О.,(495)727-29-76,30
3292,45,42943661,1027739326449,3292,044525700,10/1/2010,"ЗАО ""Райффайзенбанк""","129090,  г. Москва, ул.Троицкая, д.17, стр. 1",Председатель Правления,П.В.Гурин,Главный бухгалтер,И.С.Дроздова,Зам.гл.бухгалтера,И.В.Тренина,721-13-37,26
3293,45,44999855,1027739671288,3293,044585674,10/1/2010,"""Русьуниверсалбанк"" (ООО)","105064, г. Москва, Малый Казенный пер., д.14, стр.1",Первый Заместитель Председателя Правления,Ученик В.Б.,Главный бухгалтер,Братенкова Т.И.,Главный бухгалтер,Братенкова Т.И.,(495)917-82-45,22
3295,45,44998074,1037739768604,3295,044552506,10/1/2010,"ООО КБ ""ФПК""","107553, г. Москва, ул. Большая Черкизовская, д. 24-а, стр. 1",Председатель Правления,Гостинцева И.В.,Главный бухгалтер,Егорова В.А.,Главный специалист,Малькова И.А.,777-34-51,22
3296,45,42948629,1037739447350,3296,044579203,10/1/2010,"АКБ ""НАШ ДОМ"" (ЗАО)","127473,  г. Москва, улица Селезневская, дом 15 А, строение 1",Председатель правления,Грановский Л.Б.,Главный бухгалтер,Макарова И.Г.,Главный бухгалтер,Макарова И.Г.,8-499-9731414,22
3303,45,45069294,1027739278973,3303,044585218,10/1/2010,Азия-Инвест Банк (ЗАО),"115054, г. Москва, ул. Дубининская, д. 55, стр. 5",Зам.Председателя Правления,А.Н.Газина,Главный бухгалтер,Н.В.Сайгина,Начальник отдела,И.Е. Березовская,363-3702,22
3306,40,45549516,1027800000931,3306-К,044030505,10/1/2010,ЗАО ПРЦ,"191011, Санкт-Петербург, Садовая, 12/23",Генеральный директор,Желнова Е.Л.,Главный бухгалтер,Игнатьева В.Г.,Главный бухгалтер,Игнатьева В.Г.,324-38-47,22
3307,40,44400887,1022900002113,3307,044030888,10/1/2010,"ЗАО ""Данске банк""","191119, г. Санкт-Петербург, ул. Марата, 69-71, литер А",Председателя Правления,Корнелиус Э.,Главный бухгалтер,Васильева Т.А.,Ведущий бухгалтер отдела отч?тности и анализа,Ягудина Э.Р.,(812) 332-73-00,26
3312,45,47311664,1027739267896,3312,044579815,10/1/2010,"МБО ""ОРГБАНК"" (ООО)","115419,  г. Москва, Орджоникидзе, д.11, стр.44",Председатель Правления,Усов А.Б.,Главный бухгалтер,Янгаева А.А.,Бухгалтер,Подорожная Е.В.,231-19-69,26
3313,45,17004769,1027700526809,3313-К,044552646,10/1/2010,ЗАО ЦРП,"129626, г. Москва, 1-ый Рижский переулок, д. 3",Председатель  Правления,Вершков С.В.,Главный  бухгалтер,Гильдикова Г.А.,Зам.главного бухгалтера,Зюзина О.А.,6385346,22
3315,90,44627438,1021500000202,3315,049033764,10/1/2010,"АКБ ""БРР"" (ОАО)","362019, Республика Северная Осетия-Алания, г.Владикавказ, ул. Шмулевича, 8а",Зам. Председателя Правления,Бурнацева С.Х.,И.о.главного бухгалтера,Гутнов Т.Ф.,Начальник отдела экономического анализа,Сабеева И.М.,542414,22
3316,45,47359576,1027739023180,3316,044579851,10/1/2010,"ЗАО ""ДжиИ Мани Банк""","115035, г. Москва, ул. Садовническая, д. 82, стр.2",Член Правления,Юнусова Л.И.,Главный бухгалтер,Ровкина Л.А.,Ведущий бухгалтер,Соколова Т.В.,258-04-00 (доб. 2380),30
3318,70,24644469,1027100000311,3318-Р,047003303,10/1/2010,"НКО РКЦ ""БИТ"" (ОАО)","300026, Тульская область, г.Тула, пр. Ленина, 102, кор.4",Директор,Толстикова М.Д.,Гл. бухгалтер,Лыскова О.В.,Гл. бухгалтер,Лыскова О. В.,351-352,22
3319,12,48311413,1025200000803,3319-Р,044552433,10/1/2010,"РНКО ""Базис-Центр"" ЗАО","414051, г. Астрахань, ул. Каширская, 26",Директор,Богуславский Юрий Александрович,Главный бухгалтер,Гермашева Наталья Тихоновна,Начальник отдела расчетов,Маслюк Анастасия Анатольевна,(495)930-69-04,22
3323,45,47494727,1032580000012,3323-Р,044552100,10/1/2010,"НКО ЗАО ""МИГОМ""","115184, г. Москва, Средний Овчинниковский пер., 3",и.о. Директора,Чугунов Л.М.,Главный бухгалтер,Баранова О.Ю.,Начальник отдела отчетности,Виткасова Н.В.,745-59-66 (1558),30
3326,45,41721444,1026600000745,3326-Р,044552402,10/1/2010,ЗАО УРП,"109544, г. Москва, ул. Малая Андроньевская, 20/8, стр. 1 - 1а",Генеральный директор,Никулина Татьяна Евгеньевна,Главный бухгалтер,Симачева Ирина Иосифовна,Главный бухгалтер,Симачева Ирина Иосифовна,705-92-90 доб.5007,22
3328,45,18427242,1027739369041,3328,044525101,10/1/2010,"ООО ""Дойче Банк""","115035, г. Москва, ул. Садовническая, д. 82, стр. 2",Член Правления,Томлянович Степан Анатольевич,Заместитель главного бухгалтера,Апарина Виктория Вячеславовна,Заместитель главного бухгалтера,Апарина Виктория Вячеславовна,797-53-35,22
3330,45,18511570,1027739453390,3330,044525102,10/1/2010,"ЗАО ""Дексиа Банк""","123022,  г. Москва, ул. 2-я Звенигородская, д. 13, стр. 42",Президент,Ирсой А.М.,Главный  бухгалтер,Колосков Д.В.,Cпециалист,Зарубина Т.А.,725-10-20 (137),26
3333,45,18680159,1027739070259,3333,044525105,10/1/2010,"ЗАО ""КОММЕРЦБАНК (ЕВРАЗИЯ)""","119017,  г. Москва, Кадашевская набережная, д. 14/2",Председатель Правления,Т.Хак-Ковач,Главный бухгалтер,А.А.Гороховский,Зам. Главного бухгалтера,Т.Л.Пешкова,797-4836,22
3335,45,18752611,1027700581699,3335-К,044583258,10/1/2010,"НКО ""Расчетная палата РТС"" (ООО)","125009, г. Москва, ул. Воздвиженка, д. 4/7, стр. 1",Председатель Правления,Ионова И.Б.,И.О.главного бухгалтера,Крайнова С.В.,заместитель главного бухгалтера,Зайцева И.В.,705-90-31,22
3339,03,51350428,1022300000580,3339,040349981,10/1/2010,"ЗАО ""ИБК""","350000, г. Краснодар, Центральный округ, ул. Северная/им.Янковского, дом №400/170",Зам. Генерального директора,Юдин А.М.,Главный бухгалтер,Соколова А.В.,Главный бухгалтер,Соколова А.В.,210-98-79,22
3341,47,48209382,1035100260579,3341-К,044705301,10/1/2010,"ООО НКО ""Мурманский расчетный центр""","183071, г. Мурманск, ул. Старостина, 21",Председатель Правления,Яковенко Э.В.,Главный бухгалтер,Смирнова С.Н.,зам. главного бухгалтера,Ямансарова Ж.Г.,277266,30
3342,45,18992812,1027739479987,3342-К,044583103,10/1/2010,"НКО ""ОРС"" (ОАО)","125445,  г. Москва, ул. Смольная, д. 22, строение 1",Председатель Правления,О.И. Тишаков,Главный бухгалтер,О.П. Очилдиева,Старший экономист отд. бух. учета,Л.Б.Комиссаров,457-73-33,22
3343,45,52597125,1037711004011,3343-К,044579495,10/1/2010,"ЗАО НКО ""ПКД""","119019, г. Москва, ул. Волхонка, д.18/2",Председатель правления,Старицкая Т.П.,Главный бухгалтер,Федулеева И.А.,Заместитель главного бухгалтера,Климушин М.Л.,223-03-00,22
3344,45,52597303,1027739051130,3344,044585185,10/1/2010,"КБ ""МИА"" (ОАО)","107045, г. Москва, Селив?рстов переулок, дом 4, стр. 1",Заместитель генерального директора,Фролов Н.Е.,Главный бухгалтер,Паламарчук Т.Г.,Начальник отдела подготовки банковской отчетности,Корнева М.И.,380-30-47,22
3345,45,52698955,1027700338379,3345,044585153,10/1/2010,"ООО КБ ""Объединенный банк развития""","127238, г. Москва, 3-й Нижнелихоборский проезд, д. 1 А",Председатель Правления,Сотсков В. А.,Заместитель Председателя Правления,Бородич В. В.,Начальник отдела отчетности,Ободзинская А. В.,730-77-99 доб. 364,22
3346,37,51127417,1024500000898,3346-К,043735358,10/1/2010,"ОАО НКО ""Городской расчетный центр""","640008, г.Курган, ул. Автозаводская, 5",Председатель Правления,Л.М. Тараторкина,Главный бухгалтер,Н.А. Хлопина,Исполнитель,М.В. Попова,656-652,22
3349,45,52750822,1027700342890,3349,044525111,10/1/2010,"ОАО ""Россельхозбанк""","119034, г. Москва, Гагаринский пер., д.3","Член Правления, заместитель Председателя Правления",Смирнов С.А.,Директор департамента бухгалтерского учета и отчетности -заместитель главного бухгалтера,Гальперин И.Е.,Заместитель начальника отдела отчетности,Зацепина В.Н.,363-02-82,27
3350,45,52812115,1037739365487,3350,044583138,10/1/2010,"ООО КБ ""Расчетный Дом""","115093, г. Москва, 1-й Павловский переулок, д.3",Заместитель Председателя Правления,Лукьянова И.В.,Главный бухгалтер,Старостина И.К.,Заместитель Председателя Правления,Малюшкина А.А.,958-62-24,26
3351,45,54949060,1027739051757,3351,044599799,10/1/2010,"""РФИ БАНК"" ЗАО","105082, г. Москва, Переведеновский пер., д. 13, стр. 4",Заместитель Председателя Правления,Алферов В.А.,Главный бухгалтер,Таймасов С.В.,Начальник Управления бухгалтерского учета и отчетности,Ленская Е.В.,276-08-00,22
3354,45,55000731,1027739586291,3354,044599409,10/1/2010,"КБ ""Ренессанс Капитал"" (ООО)","115114, г. Москва, ул. Кожевническая, д. 14",Председатель Правления Банка,Левченко А.В.,Главный бухгалтер,Марьина Л.Б.,Начальник отдела бухгалтерской отчетности,Передельская О.В.,"783-46-00-доб,11401",26
3356,45,55001133,1077711000047,3356,044552743,10/1/2010,"АКБ ""МФТ-Банк"" (ОАО)","129515, г. Москва, ул. Кондратюка, д. 3",Председатель Правления,Морозов Александр Владимирович,Главный бухгалтер,Горякова Ирина Владимировна,Зам. начальника Управления,Никонова Ирина Семеновна,544-37-97(3136),22
3357,45,55001127,1027700493589,3357,044583898,10/1/2010,"ООО КБ ""Регионфинансбанк""","115172, г. Москва, ул. Гончарная, д. 38, стр. 2",Председатель Правления,Гумеров Р.Х.,Главный бухгалтер,Гореликова И.В.,Начальник отдела финансового анализа и рисков,Кузьмина Е.Е.,912-38-39,22
3360,03,55951900,1022300000029,3360,040349516,10/1/2010,"ОАО ""Крайинвестбанк""","350063, Краснодарский край, город Краснодар, улица  Мира,  дом 34",Зам.Генерального директора,В.М.Нагайчук,Главный бухгалтер,Л.Н.Коробкова,Ведущий специалист,В.А.Вострикова,210-49-37,22
3364,45,56693305,1027739094613,3364,044599427,10/1/2010,"КБ ""КБР БАНК"" (ООО)","117556, г. Москва, ул. Фруктовая, д. 5 а",И.о. Председателя Правления,Каменецкая Н.А.,Главный бухгалтер,Кокорева С.Н.,Начальник Отдела банковской отчетности,Руднева Е.Ю.,(495)363-44-37,22
3367,45,56614079,1027700141490,3367,044599625,10/1/2010,"ООО КБ ""РБС""","125040, г. Москва, 3-я улица Ямского поля, д. 18",Председатель Правления,Сидорова О.А.,Главный бухгалтер,Негребецкая Н.А.,Главный бухгалтер,Негребецкая Н.А.,(495)580-72-88,22
3368,45,56657657,1097711000078,3368,044583503,10/1/2010,"ОАО ""СМП Банк""","115035, г. Москва, ул. Садовническая, д. 71, стр. 11",Зам. Председателя Правления,Шаталова Т.И.,Главный  бухгалтер,Маньшина Т.В.,Зам. главного бухгалтера,Андреева Т.М.,981-81-81 доб 1242,30
3370,45,56612117,1027739140220,3370,044585428,10/1/2010,"ООО КБ ""МК Банк""","109172, г. Москва, ул. Крутицкий Вал, д. 14",Заместитель Председателя Правления,Жбанов М.В.,Главный бухгалтер,Милованова Е.В.,Начальник отдела аналитического учета,Бавро К.А.,748-54-24 доб.5229,22
3373,45,56657746,1037739295736,3373,044599993,10/1/2010,"""РЕГНУМ БАНК"" (ООО)","105064, г. Москва, ул. Казакова, д. 27",Председатель Правления,Заболотов Дмитрий Михайлович,Главный бухгалтер,Трусова Ирина Александровна,Заместитель главного бухгалтера,Алешина Оксана Борисовна,989-15-00 (доб.447),22
3378,45,17023028,1027700406733,3378,044599810,10/1/2010,"ООО КБ ""ПРАДО-БАНК""","119146, г. Москва, Комсомольский проспект. д.32",Зам. Председателя Правления,Д.Г. Коноков,Зам.Главного бухгалтера,Е.Ю.Сойкина,Начальник Отдела отчетности,Е.С. Глядковская,2256050 (1224),22
3379,45,17024499,1027739553753,3379,044585435,10/1/2010,"КБ ""Максима"" (ООО)","105118, г. Москва, ул. Вольная, д.13",Председатель Правления,Белашов Георгий Владимирович,Главный бухгалтер,Ер?мина Марина Владимировна,Нач. отдела отчетности,Осорина Т.М.,8 (499)166-8515,26
3380,70,,1027100002687,3380-К,047003316,10/1/2010,"ОАО НКО ""Тульский Расчетный Центр""","300034, г.Тула,  ул. Лейтейзена, 12-б",Председатель Правления,Дьяков Валерий Станиславович,Главный бухгалтер,Никольская Наталия Вячеславовна,Заместитель главного бухгалтера,Никитина Татьяна Васильевна,27-90-40,22
3383,45,,1027739510908,3383-К,044579474,10/1/2010,"НКО ""Евроинвест"" (ООО)","107031, г. Москва, Петровский переулок, д. 5, стр. 8",Председатель Правления,Корсун Н.П.,Главный бухгалтер,Рыжакова Г.В.,Главный бухгалтер,Рыжакова Г.В.,(495) 621-31-13,22
3385,45,,1087711000090,3385,044525887,10/1/2010,"КБ ""КРК"" (ОАО)","123317, г. Москва, ул. Тестовская, дом 10, этаж 12",Председатель Правления,С.М.Бочкарев,Главный бухгалтер,Н.О.Куклина,Начальник  отдела,Данилова С.В.,231-23-00  доб. 1176,30
3386,45,,1037739608697,3386-К,044579980,10/1/2010,"ООО ""НРК""","121108, г. Москва, ул. Ивана Франко, д. 8",Президент,Косарева Елена Борисовна,Главный бухгалтер,Лобанова Наталья Юрьевна,Главный бухгалтер,Лобанова Наталья Юрьевна,926-81-60,22
3391,45,58411127,1027739064396,3391,044583546,10/1/2010,"ЗАО ""БДК""","123104, г.Москва, Малый Палашевский переулок, д. 5",Председатель Правления,Харитонов В.Ю.,Главный бухгалтер,Евтехова И.В.,Начальник отдела банковской отчетности,Юдина И.Е.,2234400,22
3393,45,52512494,1020700000310,3393,044552668,10/1/2010,"КБ ""РИАЛ-КРЕДИТ"" (ООО)","127055, г. Москва, ул. Палиха, д. 13/1, стр. 1",Председатель Правления,Смолина Е.Б.,Заместитель Главного бухгалтера,Хахалина Л.А.,Начальник отдела отчетности,Татарчук О.А.,921-31-13 д.125,22
3395,45,58222359,1027739877857,3395,044525502,10/1/2010,"""МБА-МОСКВА"" ООО","103009, г. Москва, ул. Тверская, д. 6, стр. 2",Первый Заместитель Председателя Правления,Старцева Л.С.,Главный бухгалтер,Онушкевич В.П.,Начальник отдела нормативной отчетности,Щеголева Н.Б.,937-7727,22
3396,45,,1027739669726,3396,044525184,10/1/2010,"ЗАО ""БМИ""","105062, г. Москва, ул. Машкова, д. 9, стр. 1",Генеральный директор,Карджоравари М.А.,Главный бухгалтер,Коняев Анатолий Иванович,Зам. главного бухгалтера,Воронкова Татьяна Юрьевна,625-14-19,22
3397,45,58459758,1027739066739,3397,044583711,10/1/2010,"КБ ""ССтБ"" (ООО)","119296, г. Москва, Ломоносовский проспект, д. 18",Председатель Правления,Кулешов Павел Евгеньевич,Главный бухгалтер,Лащ?нова Екатерина Евгеньевна,Главный бухгалтер,Лащ?нова Екатерина Евгеньевна,(495) 777-49-50,22
3398,45,58412523,1027700051390,3398,044583521,10/1/2010,"ООО ""Спартак-Банк""","123001, г. Москва, Вспольный переулок, д. 5, стр.1",Председатель Правления,Холин Ю.И.,Главный бухгалтер,Сергеева Е.В.,Заместитель Главного бухгалтера,Меркушев А.А.,380-19-23,22
3399,45,,1037739033518,3399,044585455,10/1/2010,"КБ ""Природа"" (ООО)","115162, г. Москва, ул. Лестева, дом 18",Зам. Председателя Правления,Садовников Е.В.,Зам. Главного бухгалтера,Комарова Е.В.,Ведущий экономист аналитического отдела,Засимова Т.Ю.,954-10-54,22
3402,45,59056326,1027739481780,3402,044552726,10/1/2010,"КБ ""УНИВЕРСАЛТРАСТ"" (ООО)","119180, г. Москва, 4-й Голутвинский переулок, д.1/8, стр.1-2",Председатель Правления,Петров И.В.,Главный бухгалтер,Наседкин В.Г.,Главный бухгалтер,Наседкин В.Г.,9537960,22
3403,45,,1027739028855,3403,044585466,10/1/2010,"ЗАО КБ ""РУСНАРБАНК""","107140, г. Москва, ул. Верхняя Красносельская, дом 11 А, строение 1",Председатель Правления,В.В. Орленко,Зам. главного бухгалтера,Н.В. Каплан,Начальник отдела отчетности,М.Е. Маслова,662-50-35,22
3404,45,58528094,1027700427226,3404,044583571,10/1/2010,"ООО ""Трастовый Республиканский Банк""","115280, г. Москва, ул. Автозаводская, д. 5",И.О.ПРЕДСЕДАТЕЛЯ ПРАВЛЕНИЯ,ВОДОЛАЗСКАЯ О.В.,ГЛАВНЫЙ БУХГАЛТЕР,ГОЛОВАНОВА Н.Д.,Начальник отдела,Федорова К.П.,7480935,30
3408,45,58248093,1025000006459,3408,044552746,10/1/2010,"ЗАО ""ЗАТО-банк""","121069, г. Москва, ул. Поварская, д. 10, стр.1",Первый Зам. Председателя Правления,Ижевская М.Н.,Главный бухгалтер,Пронина Т. К.,Зам. Главного бухгалтера,Свиридова Г.В.,981-05-98,22
3411,45,59027595,1027700100340,3411,044579418,10/1/2010,"КБ ""Евросоюз"" (ООО)","115054, г. Москва, ул. Зацепа, д. 27",Председатель Правления,Медведев Андрей Альбертович,И.о. главного бухгалтера,Максутова Светлана Алексеевна,Заместитель главного бухгалтера,Шестова Елена Васильевна,"221-73-53, доб. 405",22
3413,78,,1027600000251,3413,047897756,10/1/2010,"КБ ""РБА"" (ООО)","152151, Ярославская область, г.Ростов, ул.Пролетарская, 22.",Председатель Правления,Мошкин Д.В.,И.О.Главного бухгалтера,Корнеева Т.В.,Исполнитель,Колосова Е.И.,6-04-44,26
3415,45,59012984,1027739312589,3415,044552724,10/1/2010,"ООО ""Банк РСИ""","115184, г. Москва, ул. Малая Ордынка, д. 35, стр. 1, подъезд 2",Председатель Правления,Вартумян В.Г.,Главный бухгалтер,Каспарова А.Б.,Зам.главного бухгалтера,Мокина Л.А.,951-72-32,22
3417,45,59055502,1027700047715,3417,044585487,10/1/2010,"КБ ""Новый век"" (ООО)","115093, г. Москва, ул. Щипок, д. 4, стр. 1",Председатель Правления,Ларина Л.И.,Главный бухгалтер,Клементьева Л.М.,Заместитель главного бухгалтера,Сундукова Н.Л.,223-00-63,22
3420,45,59126802,1027744001438,3420-К,044583475,10/1/2010,"ЗАО НКО ""Частный РКЦ""","101000, г. Москва, ул. Мясницкая, д. 14/2, стр. 1",Председатель Правления,Герасимов В.И.,Главный бухгалтер,Крупнова С.В.,главный бухгалтер,Крупнова С.В.,623-65-40,22
3421,45,,1027744002670,3421,044585498,10/1/2010,"ООО КБ ""Национальный стандарт""","119017, г. Москва, ул. Большая Ордынка, д. 52",Председатель Правления,Менжинский С.Ю.,И.о. главного бухгалтера,Тарабантова Е.В.,И.о. главного бухгалтера,Тарабантова Е.В.,725-59-27,26
3422,45,59718514,1027744002989,3422,044583653,10/1/2010,"АКБ ""НАЦКОРПБАНК"" ОАО","123557, г. Москва, Электрический переулок, дом 3/10, стр. 1",Первый Зам. Председателя Правления,Панкин В.А.,Главный бухгалтер,Калашникова Е.В.,Зам.главного бухгалтера,Гусева Л.Г.,780-31-15 доб.145,30
